,Substrate,Formula_S,C_Sn,H_Sn,O_Sn,MW_S,N_electrons,ParametersType,CellVoltage,CurrentDensity,FaradaicEfficiency,EnergyEfficiency,ByProducts,ByP_FE,Xco2,ElectricityPrice,CO2Price,CarbonTax,Conversion,ElectrolyzerPrice,PlantLife,StreamFactor,ScalingFactor,ElectrodeArea,I,Power,kWh,emol_curr,MaxProductionRate,ActualProductionRate,ActualProductionRate_mass,CO2rate_fed,CO2rate_conv,Cost_elec_h,Cost_CO2_h,Cost_electrolyzer_h,CT_savings_h,ProductionCost_hNOCT,ProductionCost_h,Cost_elec_mol,Cost_elec_mass,Cost_CO2_mass,Cost_electrolyzer_mass,CT_savings_mass,ProductionCost_massNOCT,ProductionCost_mass,CO2_ECons_mass
178,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,ElectrolyzerPrice_Worst,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,4000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,11223.152795536645,547.5242202378238,5611.576397768323,22022.794277617602,16411.21787984928,0.011486349154761906,410.08469047372535,448.92611182146584,21.900968809512953,224.46305591073292,880.911771104704,656.4487151939711,2.2446305591073292
179,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,FaradaicEfficiency_Worst,3,300,50,,FormicAcid/CO,50,0.5,0.05,100,100,50,2000,20,0.95,1,31895.475925734194,95686427.77720258,287059283.3316077,287059.2833316077,991.7199319442113,1785095.8774995804,892547.9387497902,25.0,157.12413913751308,78.56206956875654,14352.964166580387,15712.413913751308,383.2669541664767,7856.206956875654,30448.64503449817,22592.438077622515,0.016080888816666666,574.1185666632155,628.4965565500523,15.330678166659068,314.24827827502617,1217.945801379927,903.6975231049007,3.1424827827502617
180,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CurrentDensity_Worst,3,100,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,68347.44841228754,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,11223.152795536645,821.2863303567358,5611.576397768323,22296.556387736513,16684.97998996819,0.011486349154761906,410.08469047372535,448.92611182146584,32.85145321426943,224.46305591073292,891.8622555094605,667.3991995987276,2.2446305591073292
181,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CellVoltage_Worst,4,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,273389793.6491502,273389.7936491502,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,13669.48968245751,11223.152795536645,273.7621101189119,5611.576397768323,25166.404588113066,19554.828190344742,0.015315132206349205,546.7795872983004,448.92611182146584,10.950484404756477,224.46305591073292,1006.6561835245225,782.1931276137896,2.2446305591073292
182,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,ElectricityPrice_Best,3,300,70,,FormicAcid/CO,30,0.5,0.025,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,5126.058630921567,11223.152795536645,273.7621101189119,5611.576397768323,16622.973536577123,11011.3971388088,0.005743174577380953,205.04234523686267,448.92611182146584,10.950484404756477,224.46305591073292,664.9189414630849,440.455885552352,2.2446305591073292
183,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CO2Price_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,55,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,6172.734037545155,273.7621101189119,5611.576397768323,16698.6134095072,11087.037011738877,0.011486349154761906,410.08469047372535,246.90936150180616,10.950484404756477,224.46305591073292,667.944536380288,443.4814804695551,2.2446305591073292
184,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CarbonTax_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,170,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,11223.152795536645,273.7621101189119,9539.67987620615,21749.032167498688,12209.352291292538,0.011486349154761906,410.08469047372535,448.92611182146584,10.950484404756477,381.587195048246,869.9612866999476,488.3740916517016,2.2446305591073292
185,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,Conversion_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,70,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,80.16537711097605,56.11576397768323,10252.117261843134,8016.537711097605,273.7621101189119,5611.576397768323,18542.41708305965,12930.840685291325,0.011486349154761906,410.08469047372535,320.6615084439042,10.950484404756477,224.46305591073292,741.6966833223859,517.233627411653,2.2446305591073292
186,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,ElectrolyzerPrice_Best,3,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,1000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,11223.152795536645,136.88105505945595,5611.576397768323,21612.151112439235,16000.57471467091,0.011486349154761906,410.08469047372535,448.92611182146584,5.475242202378238,224.46305591073292,864.4860444975693,640.0229885868364,2.2446305591073292
187,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,FaradaicEfficiency_Best,3,300,90,,FormicAcid/CO,10,0.5,0.05,100,100,50,2000,20,0.95,1,17719.7088476301,53159126.54289031,159477379.62867093,159477.37962867093,550.955517746784,991719.9319442112,892547.9387497902,25.0,87.29118840972947,43.645594204864736,7973.868981433547,8729.118840972948,212.92608564804252,4364.559420486474,16915.91390805454,12551.354487568065,0.008933827120370368,318.95475925734183,349.1647536389179,8.5170434259217,174.58237681945894,676.6365563221816,502.05417950272266,1.7458237681945894
188,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CurrentDensity_Best,3,1000,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,6834.744841228755,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,10252.117261843134,11223.152795536645,82.12863303567357,5611.576397768323,21557.39869041545,15945.822292647128,0.011486349154761906,410.08469047372535,448.92611182146584,3.285145321426943,224.46305591073292,862.2959476166182,637.8328917058852,2.2446305591073292
189,CarbonMonoxide,CO,1,0,1,28.009700000000002,2,CellVoltage_Best,2,300,70,,FormicAcid/CO,30,0.5,0.05,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,136694896.8245751,136694.8968245751,708.371379960151,1275068.4839282718,892547.9387497902,25.0,112.23152795536646,56.11576397768323,6834.744841228755,11223.152795536645,273.7621101189119,5611.576397768323,18331.65974688431,12720.083349115986,0.007657566103174603,273.3897936491502,448.92611182146584,10.950484404756477,224.46305591073292,733.2663898753724,508.8033339646395,2.2446305591073292
190,Hydrogen,H2,0,2,0,2.01568,2,Worst,4,100,50,,Hydrogen,50,0,0.08,140,30,30,4000,20,0.95,1,1329649.61507338,1329649615.07338,5318598460.29352,5318598.46029352,13780.847048032314,24805524.686458167,12402762.343229083,25.0,0.0,0.0,425487.87682348164,0.0,31955.04962925691,0.0,457442.9264527385,457442.9264527385,0.03430589614222222,17019.515072939266,0.0,1278.2019851702764,0.0,18297.717058109538,18297.717058109538,0.0
191,Hydrogen,H2,0,2,0,2.01568,2,Base,3,300,70,,Hydrogen,30,0,0.05,100,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
192,Hydrogen,H2,0,2,0,2.01568,2,Best,2,1000,90,,Hydrogen,10,0,0.025,55,170,70,1000,20,0.95,1,73869.42305963222,738694230.5963222,1477388461.1926444,1477388.4611926444,7656.0261377957295,13780847.048032314,12402762.343229083,25.0,0.0,0.0,36934.711529816115,0.0,443.82013373967925,0.0,37378.5316635558,37378.5316635558,0.00297794237345679,1477.3884611926446,0.0,17.75280534958717,0.0,1495.1412665422317,1495.1412665422317,0.0
193,Hydrogen,H2,0,2,0,2.01568,2,ElectricityPrice_Worst,3,300,70,,Hydrogen,30,0,0.08,100,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,227939.93401257944,0.0,3804.1725749115362,0.0,231744.10658749097,231744.10658749097,0.018378158647619047,9117.597360503178,0.0,152.16690299646146,0.0,9269.76426349964,9269.76426349964,0.0
194,Hydrogen,H2,0,2,0,2.01568,2,CO2Price_Worst,3,300,70,,Hydrogen,30,0,0.05,140,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
195,Hydrogen,H2,0,2,0,2.01568,2,CarbonTax_Worst,3,300,70,,Hydrogen,30,0,0.05,100,30,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
196,Hydrogen,H2,0,2,0,2.01568,2,Conversion_Worst,3,300,70,,Hydrogen,30,0,0.05,100,100,30,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
197,Hydrogen,H2,0,2,0,2.01568,2,ElectrolyzerPrice_Worst,3,300,70,,Hydrogen,30,0,0.05,100,100,50,4000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,7608.3451498230725,0.0,150070.80390768524,150070.80390768524,0.011486349154761905,5698.498350314487,0.0,304.3338059929229,0.0,6002.83215630741,6002.83215630741,0.0
198,Hydrogen,H2,0,2,0,2.01568,2,FaradaicEfficiency_Worst,3,300,50,,Hydrogen,50,0,0.05,100,100,50,2000,20,0.95,1,443216.53835779335,1329649615.07338,3988948845.22014,3988948.84522014,13780.847048032314,24805524.686458167,12402762.343229083,25.0,0.0,0.0,199447.44226100703,0.0,5325.841604876151,0.0,204773.2838658832,204773.2838658832,0.016080888816666666,7977.897690440281,0.0,213.03366419504601,0.0,8190.931354635329,8190.931354635329,0.0
199,Hydrogen,H2,0,2,0,2.01568,2,CurrentDensity_Worst,3,100,70,,Hydrogen,30,0,0.05,100,100,50,2000,20,0.95,1,949749.7250524143,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,11412.51772473461,0.0,153874.97648259677,153874.97648259677,0.011486349154761905,5698.498350314487,0.0,456.50070898938435,0.0,6154.999059303871,6154.999059303871,0.0
200,Hydrogen,H2,0,2,0,2.01568,2,CellVoltage_Worst,4,300,70,,Hydrogen,30,0,0.05,100,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,3798998900.209657,3798998.9002096574,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,189949.9450104829,0.0,3804.1725749115362,0.0,193754.11758539442,193754.11758539442,0.015315132206349207,7597.997800419315,0.0,152.16690299646146,0.0,7750.164703415777,7750.164703415777,0.0
201,Hydrogen,H2,0,2,0,2.01568,2,ElectricityPrice_Best,3,300,70,,Hydrogen,30,0,0.025,100,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,71231.22937893108,0.0,3804.1725749115362,0.0,75035.40195384262,75035.40195384262,0.005743174577380952,2849.2491751572434,0.0,152.16690299646146,0.0,3001.416078153705,3001.416078153705,0.0
202,Hydrogen,H2,0,2,0,2.01568,2,CO2Price_Best,3,300,70,,Hydrogen,30,0,0.05,55,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
203,Hydrogen,H2,0,2,0,2.01568,2,CarbonTax_Best,3,300,70,,Hydrogen,30,0,0.05,100,170,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
204,Hydrogen,H2,0,2,0,2.01568,2,Conversion_Best,3,300,70,,Hydrogen,30,0,0.05,100,100,70,2000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,3804.1725749115362,0.0,146266.6313327737,146266.6313327737,0.011486349154761905,5698.498350314487,0.0,152.16690299646146,0.0,5850.665253310947,5850.665253310947,0.0
205,Hydrogen,H2,0,2,0,2.01568,2,ElectrolyzerPrice_Best,3,300,70,,Hydrogen,30,0,0.05,100,100,50,1000,20,0.95,1,316583.2416841381,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,1902.0862874557681,0.0,144364.54504531794,144364.54504531794,0.011486349154761905,5698.498350314487,0.0,76.08345149823073,0.0,5774.581801812717,5774.581801812717,0.0
206,Hydrogen,H2,0,2,0,2.01568,2,FaradaicEfficiency_Best,3,300,90,,Hydrogen,10,0,0.05,100,100,50,2000,20,0.95,1,246231.41019877404,738694230.5963222,2216082691.7889667,2216082.691788967,7656.0261377957295,13780847.048032314,12402762.343229083,25.0,0.0,0.0,110804.13458944834,0.0,2958.8008915978617,0.0,113762.9354810462,113762.9354810462,0.00893382712037037,4432.165383577933,0.0,118.35203566391445,0.0,4550.517419241847,4550.517419241847,0.0
207,Hydrogen,H2,0,2,0,2.01568,2,CurrentDensity_Best,3,1000,70,,Hydrogen,30,0,0.05,100,100,50,2000,20,0.95,1,94974.97250524143,949749725.0524143,2849249175.157243,2849249.175157243,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,142462.45875786216,0.0,1141.251772473461,0.0,143603.7105303356,143603.7105303356,0.011486349154761905,5698.498350314487,0.0,45.65007089893844,0.0,5744.148421213424,5744.148421213424,0.0
208,Hydrogen,H2,0,2,0,2.01568,2,CellVoltage_Best,2,300,70,,Hydrogen,30,0,0.05,100,100,50,2000,20,0.95,1,316583.2416841381,949749725.0524143,1899499450.1048286,1899499.4501048287,9843.462177165939,17718231.91889869,12402762.343229083,25.0,0.0,0.0,94974.97250524144,0.0,3804.1725749115362,0.0,98779.14508015299,98779.14508015299,0.007657566103174604,3798.9989002096577,0.0,152.16690299646146,0.0,3951.165803206119,3951.165803206119,0.0
209,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,Worst,4,100,50,,Hydrogen,50,0.25,0.08,140,30,30,4000,20,0.95,1,95686.42777720258,95686427.77720258,382745711.1088103,382745.7111088103,991.7199319442113,1785095.8774995804,892547.9387497902,25.0,130.93678261459425,39.28103478437827,30619.656888704827,18331.149566043194,2299.6017249988604,1178.4310435313482,51250.408179746875,50071.97713621553,0.03430589614222223,1142.3988964998728,683.9229163128504,85.79660061432592,43.96647319154037,1912.1184134270486,1868.1519402355082,1.5712413913751309
210,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,Base,3,300,70,,Hydrogen,30,0.35,0.05,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,273.7621101189119,3928.103478437826,18382.086328837697,14453.98285039987,0.011486349154761906,397.7899344095166,304.82679531128554,10.622177745988317,152.41339765564277,713.2389074667904,560.8255098111475,1.5712413913751306
211,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,Best,2,1000,90,,Hydrogen,10,0.45,0.025,55,170,70,1000,20,0.95,1,5315.912654289031,53159126.54289031,106318253.08578062,106318.25308578063,550.955517746784,991719.9319442112,892547.9387497902,25.0,56.11576397768325,39.28103478437827,2657.956327144516,3086.367018772579,31.938912847206385,6677.775913344306,5776.262258764302,-901.5136545800042,0.00297794237345679,105.47308700344742,122.47329038897016,1.2674007090056163,264.9876646597717,229.2137781014232,-35.77388655834854,1.5712413913751309
212,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,ElectricityPrice_Worst,3,300,70,,Hydrogen,30,0.35,0.08,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,16403.387618949015,7856.206956875652,273.7621101189119,3928.103478437826,24533.356685943578,20605.253207505753,0.01837815864761905,636.4638950552267,304.82679531128554,10.622177745988317,152.41339765564277,951.9128681125004,799.4994704568575,1.5712413913751306
213,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CO2Price_Worst,3,300,70,,Hydrogen,30,0.35,0.05,140,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,10998.689739625914,273.7621101189119,3928.103478437826,21524.569111587956,17596.465633150132,0.011486349154761906,397.7899344095166,426.7575134357997,10.622177745988317,152.41339765564277,835.1696255913046,682.7562279356617,1.5712413913751306
214,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CarbonTax_Worst,3,300,70,,Hydrogen,30,0.35,0.05,100,30,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,273.7621101189119,1178.431043531348,18382.086328837697,17203.655285306348,0.011486349154761906,397.7899344095166,304.82679531128554,10.622177745988317,45.72401929669283,713.2389074667904,667.5148881700975,1.5712413913751306
215,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,Conversion_Worst,3,300,70,,Hydrogen,30,0.35,0.05,100,100,30,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,130.93678261459422,39.281034784378264,10252.117261843134,13093.678261459423,273.7621101189119,3928.103478437826,23619.557633421467,19691.454154983643,0.011486349154761906,397.7899344095166,508.0446588521425,10.622177745988317,152.41339765564277,916.4567710076474,764.0433733520047,1.5712413913751306
216,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,ElectrolyzerPrice_Worst,3,300,70,,Hydrogen,30,0.35,0.05,100,100,50,4000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,547.5242202378238,3928.103478437826,18655.84843895661,14727.744960518785,0.011486349154761906,397.7899344095166,304.82679531128554,21.244355491976634,152.41339765564277,723.8610852127788,571.4476875571359,1.5712413913751306
217,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,FaradaicEfficiency_Worst,3,300,50,,Hydrogen,50,0.25,0.05,100,100,50,2000,20,0.95,1,31895.475925734194,95686427.77720258,287059283.3316077,287059.2833316077,991.7199319442113,1785095.8774995804,892547.9387497902,25.0,78.56206956875654,39.28103478437827,14352.964166580387,7856.206956875654,383.2669541664767,3928.103478437827,22592.43807762252,18664.33459918469,0.016080888816666666,535.4994827343153,293.10982127693586,14.299433435720985,146.55491063846793,842.908737446972,696.3538268085042,1.5712413913751309
218,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CurrentDensity_Worst,3,100,70,,Hydrogen,30,0.35,0.05,100,100,50,2000,20,0.95,1,68347.44841228754,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,821.2863303567358,3928.103478437826,18929.61054907552,15001.507070637696,0.011486349154761906,397.7899344095166,304.82679531128554,31.866533237964955,152.41339765564277,734.4832629587671,582.0698653031243,1.5712413913751306
219,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CellVoltage_Worst,4,300,70,,Hydrogen,30,0.35,0.05,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,273389793.6491502,273389.7936491502,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,13669.48968245751,7856.206956875652,273.7621101189119,3928.103478437826,21799.45874945207,17871.355271014247,0.015315132206349205,530.3865792126887,304.82679531128554,10.622177745988317,152.41339765564277,845.8355522699624,693.4221546143197,1.5712413913751306
220,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,ElectricityPrice_Best,3,300,70,,Hydrogen,30,0.35,0.025,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,5126.058630921567,7856.206956875652,273.7621101189119,3928.103478437826,13256.027697916132,9327.924219478306,0.005743174577380953,198.8949672047583,304.82679531128554,10.622177745988317,152.41339765564277,514.343940262032,361.9305426063893,1.5712413913751306
221,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CO2Price_Best,3,300,70,,Hydrogen,30,0.35,0.05,55,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,4320.913826281609,273.7621101189119,3928.103478437826,14846.793198243655,10918.689719805829,0.011486349154761906,397.7899344095166,167.65473742120702,10.622177745988317,152.41339765564277,576.066849576712,423.6534519210691,1.5712413913751306
222,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CarbonTax_Best,3,300,70,,Hydrogen,30,0.35,0.05,100,170,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,273.7621101189119,6677.775913344305,18382.086328837697,11704.310415493392,0.011486349154761906,397.7899344095166,304.82679531128554,10.622177745988317,259.10277601459273,713.2389074667904,454.1361314521977,1.5712413913751306
223,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,Conversion_Best,3,300,70,,Hydrogen,30,0.35,0.05,100,100,70,2000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,56.11576397768324,39.281034784378264,10252.117261843134,5611.576397768324,273.7621101189119,3928.103478437826,16137.45576973037,12209.352291292544,0.011486349154761906,397.7899344095166,217.7334252223468,10.622177745988317,152.41339765564277,626.1455373778516,473.7321397222089,1.5712413913751306
224,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,ElectrolyzerPrice_Best,3,300,70,,Hydrogen,30,0.35,0.05,100,100,50,1000,20,0.95,1,22782.48280409585,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,136.88105505945595,3928.103478437826,18245.205273778243,14317.101795340417,0.011486349154761906,397.7899344095166,304.82679531128554,5.3110888729941585,152.41339765564277,707.9278185937962,555.5144209381534,1.5712413913751306
225,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,FaradaicEfficiency_Best,3,300,90,,Hydrogen,10,0.45,0.05,100,100,50,2000,20,0.95,1,17719.7088476301,53159126.54289031,159477379.62867093,159477.37962867093,550.955517746784,991719.9319442112,892547.9387497902,25.0,78.56206956875654,39.28103478437827,7973.868981433547,7856.206956875654,212.92608564804252,3928.103478437827,16043.002023957244,12114.898545519416,0.008933827120370368,316.41926101034215,311.75019371737847,8.449338060037439,155.87509685868923,636.6187927877581,480.74369592906885,1.5712413913751309
226,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CurrentDensity_Best,3,1000,70,,Hydrogen,30,0.35,0.05,100,100,50,2000,20,0.95,1,6834.744841228755,68347448.41228755,205042345.23686266,205042.34523686266,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,10252.117261843134,7856.206956875652,82.12863303567357,3928.103478437826,18190.45285175446,14262.349373316634,0.011486349154761906,397.7899344095166,304.82679531128554,3.186653323796495,152.41339765564277,705.8033830445985,553.3899853889557,1.5712413913751306
227,CarbonMonoxide_0.5,CO,1,0,1,28.009700000000002,2,CellVoltage_Best,2,300,70,,Hydrogen,30,0.35,0.05,100,100,50,2000,20,0.95,1,22782.48280409585,68347448.41228755,136694896.8245751,136694.8968245751,708.371379960151,1275068.4839282718,892547.9387497902,25.0,78.56206956875653,39.281034784378264,6834.744841228755,7856.206956875652,273.7621101189119,3928.103478437826,14964.71390822332,11036.610429785494,0.007657566103174603,265.19328960634436,304.82679531128554,10.622177745988317,152.41339765564277,580.6422626636181,428.22886500797546,1.5712413913751306
228,CarbonMonoxide_1,CO,1,0,1,28.009700000000002,2,Worst,4,100,50,,Hydrogen,50,0.25,0.08,140,30,30,4000,20,0.95,1,95686.42777720258,95686427.77720258,382745711.1088103,382745.7111088103,991.7199319442113,1785095.8774995804,892547.9387497902,25.0,130.93678261459425,39.28103478437827,30619.656888704827,18331.149566043194,2299.6017249988604,1178.4310435313482,51250.408179746875,50071.97713621553,0.03430589614222223,1142.3988964998728,683.9229163128504,85.79660061432592,43.96647319154037,1912.1184134270486,1868.1519402355082,1.5712413913751309
